dex	species	form	gender	palette	atlas	runtime_strip	scale_class	height_dm	file_sha256	rgba_sha256	runtime_content_width	runtime_content_height	source_document_sha256	source_manifest_sha256	motion_profile
406	Budew	00	none	normal	assets/pokemon-walksheets-549/dex-406__species-budew__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-406__species-budew__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		f65a4132f565660f704c973596f311307ea1f79067ef1cd2b38d1917c61adee8	0a375ad1e197f6ca387b5d06516edf01fad4369dc1987c32ae6234642087db0f	10	16	6770ff6a4a48028bce28e460839e0106e87d4fde5567cee408839ba3d93f2c0b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	ground-hop-bounce-v1
406	Budew	00	none	shiny	assets/pokemon-walksheets-549/dex-406__species-budew__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-406__species-budew__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		cd5ef8acd618c24895d51aacbbb2c6fb577f9f0c8d4e4d61776dc63a8b82f811	5979ee9525bf478f227d6795b08062c8cfc8d6e6dfb48e302d6fd887cb7310c7	10	16	843bde846a15c42062268fb3f910ea1f778e2b7c1622ba11fe6f202e423a5bf6	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	ground-hop-bounce-v1
407	Roserade	00	none	normal	assets/pokemon-walksheets-549/dex-407__species-roserade__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-407__species-roserade__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		8af8c4082ffcde9c1b4bc6f7fc72e3cc55511dcc5d23c6321574c4484c73f174	5ec13966b9a840c1b7b850d8f3b93d3880d0139f20e8dfd5a62d831edf8f5ea4	13	16	4e660500998724391b5eda53da31fa4cf63671da6215b153f05f04414977a64a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
407	Roserade	00	none	shiny	assets/pokemon-walksheets-549/dex-407__species-roserade__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-407__species-roserade__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		c0d43fadd12af2d87416880bc4f93eed8ca4fa9e91e47010afc22fbca3c80fa7	bce4fa2403194500825df142fa859dbb00ede6a0bcdf7dad7345d0d925b93e79	13	16	e1ba2961fa28424f32792528ae74438fd7be4b64af9b83cb03b5c783371df8a6	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
408	Cranidos	00	none	normal	assets/pokemon-walksheets-549/dex-408__species-cranidos__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-408__species-cranidos__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		33bf935d8399e4ab9a94ecb2905cc5394daefd11ea07c3a4adc2d0161054d086	9002f81044a34001809c4470cc70e7e50aac1dd7cc29f96baae5bf731c379411	14	16	d50d0539bd0f5433e4e20256807b0eda6f10fc2d4dce78e7ce338d7a8f3378f6	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
408	Cranidos	00	none	shiny	assets/pokemon-walksheets-549/dex-408__species-cranidos__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-408__species-cranidos__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		97a93d1f306eaecad3a188e3d9a860a2380e8a467def4249abb6c537d36b4cb6	3ac95d42e490ab6816f84cbb475a5cc86b6adc43d59e9580dadafea63ff6b713	14	16	9cd56fd3ad18e5c46bbd42c2b9ef5963ce6bea7330df75bee70e6c3e6f7d8fd3	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
409	Rampardos	00	none	normal	assets/pokemon-walksheets-549/dex-409__species-rampardos__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-409__species-rampardos__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		93305cf2514f888f593aa9a2bff908d26313abddba82823a8d25693181242b1f	3d5ff6c72cc9fe2a822c20e9e4497336368a2ea394218169d7d810482d3bbdfa	15	16	c3ac5214dff42d180279a1d4531dc076ecb68f61fefb3b599782f04959a22537	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
409	Rampardos	00	none	shiny	assets/pokemon-walksheets-549/dex-409__species-rampardos__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-409__species-rampardos__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		3ff12994ed7786d5a91b533d5fd2a88832abd8ad16ec1b22a789d1989e51c684	1aae7ca469afef3f45b947b1b2d6702fe669f3a84c8c85c8d9ad9a9fdae5a46d	15	16	65bd5b9aa954f49d2babf03ceac1d6e769b2800887a2c2604c3f477100ce3f7c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
410	Shieldon	00	none	normal	assets/pokemon-walksheets-549/dex-410__species-shieldon__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-410__species-shieldon__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		0f58ac23267dee7746d1d0cb90539b5f1f09245d033942848027177755f4651f	0349c4485aa58ecd7ea500627bcc5f4d1239a16bdbc8f65482a484bc9f045d83	15	16	a624ff92bb7fb293e24f2b748c408e38bf830dfb9d8a131d17eb9f7af3b7b913	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
410	Shieldon	00	none	shiny	assets/pokemon-walksheets-549/dex-410__species-shieldon__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-410__species-shieldon__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		d0cce5ad0688ed4b1ccdecd99ab94b8839d840d96e14504568c233b89af20259	f7ce4ca8ad0daba12210439cf20c456f259ca36b6b2d2859544211a3cfef9145	15	16	acbb93a1f2479d6e68cf183f548e442c042a51bc4a550b67d238078aac715964	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
411	Bastiodon	00	none	normal	assets/pokemon-walksheets-549/dex-411__species-bastiodon__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-411__species-bastiodon__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		31d69ce75d1bcaa234d5b3a62baa4b51b0c5211e3fd65f16442482ee5cdaae7d	3db165b7a01254020671b2da0f0e5be1e0d62ad8caa08c4f2826b7cd36988c82	15	16	104ad68200638eba4f007ffdd57dafd580b4224f5c7334e40edcbb5681f0383d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-heavy-v1
411	Bastiodon	00	none	shiny	assets/pokemon-walksheets-549/dex-411__species-bastiodon__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-411__species-bastiodon__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		52082b9e5188fb2dbd3c7bd8ad94d846dd5a53d15d298b85913795a3f399b2b9	ff26465494c6f0d55462547162f5e7571eb3d5387443d4d42495b11fc6f52960	15	16	573df8693a641257b2256ee7bf472b7a77b1c46478850d04b83359f40ab5b503	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-heavy-v1
152	Chikorita	00	none	normal	assets/pokemon-walksheets-549/dex-152__species-chikorita__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-152__species-chikorita__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		d3fb8629ddd864f7c02f1bbc5cf903f5d026f583db1ffad4fdd2b84ceb6e8617	ea8e4bb4dcbd502d973ab1e5ed658cd9e031b5dcd481fe018f9e6a06dbd4ded4	15	16	c31dc40d00a45d1cba0547cee5a632418da39329af039dea8d3631d307eb94da	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
153	Bayleef	00	none	normal	assets/pokemon-walksheets-549/dex-153__species-bayleef__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-153__species-bayleef__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		2bf8a8c0f8fad974e7304adf9fe1ce80904e0b3dee1b53404e3dfea7666d432e	68579e9b4f268bbabee5f7ef6797de27da03e162745bc30a8c61309faa499694	14	16	318a4656b7adf2c9d3e40d250080884962f17b33e637e68cf79ea5f469418496	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
154	Meganium	00	male	normal	assets/pokemon-walksheets-549/dex-154__species-meganium__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-154__species-meganium__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		2c5b063df7b5afe2d5827420693c8f6d1604ee5d92ed810bffc441b71c193f87	5228ce7747e3158de4ef4d56ccba9c7332b9204956aac17cb08525acfc206ff6	15	16	86b4a530aaa56d3a6e5256519d8fc4f858250089ef2ffbb61518aea1c792811c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-heavy-v1
154	Meganium	00	male	shiny	assets/pokemon-walksheets-549/dex-154__species-meganium__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-154__species-meganium__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		d6f31ff7c8bf0755385e23e3cd4260d44a3b619b8e857487fb3e205457dd8422	4cd38e606a36cfb5d39caec94a779d998127a7d17f486c4bcf14f018c571f194	15	16	671e34a4c49d29cdea51e136a242a36ffc0aa692630c4e3661bf304c207501f3	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-heavy-v1
156	Quilava	00	none	normal	assets/pokemon-walksheets-549/dex-156__species-quilava__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-156__species-quilava__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		66afd5b890afe4325c3d6d6418f3fdafce621196b9976e60c586de473698e6ca	cbf577b9936766e038de5c36c7f9ca68979dbd296dc72247ecc18dbc135bb9d3	15	16	4bbe3e4597500fe40c1a12a644c736e7bc4b5b9629bcdee7522d012a89b76d68	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
157	Typhlosion	00	none	normal	assets/pokemon-walksheets-549/dex-157__species-typhlosion__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-157__species-typhlosion__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		567e24ace355e6e4fc02ea009e7cf02745a2387bbc162ab218ff2de520fd4092	5ffefbf92a36a4a9d09c7d60bf2157140a46595be4ea9ce2c58301c7256bc935	15	16	5183979b166db8b9d7f19af2bc892eb99dbecf025a8ca47b757486e776ddcef8	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
158	Totodile	00	none	normal	assets/pokemon-walksheets-549/dex-158__species-totodile__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-158__species-totodile__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		46a11781f02be133a37de2d4d8fc8363697e2b143936c7ef440d7e2361253dd9	7566ed3495cd1bcf686cf96c56cd64a4f55916d9188bc43f87909d657d1542d5	15	16	ada1e96c89315487b329780b2c1bc0b4edacb5bd38cdb744b3b4465570e3d4bc	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
159	Croconaw	00	none	normal	assets/pokemon-walksheets-549/dex-159__species-croconaw__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-159__species-croconaw__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		2ac76dd78669d64b4d89747375c0bc17bedafdde91a7f0441849c5392ac2a56d	a8739f00ecc8d9e5aafdd91a566dbd35cdec07dbaea8782c074aad55c94f9506	13	16	17891a1711b0cbcd8aa333c1fcfd4a476091d834c98b0be78eadbf80b5fbc1cd	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
160	Feraligatr	00	none	normal	assets/pokemon-walksheets-549/dex-160__species-feraligatr__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-160__species-feraligatr__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		1022839129d7525a8da083534f76ec305f7f0f5947fecea5ad7c5af8e388ec6b	45fd902ae3b7eee837aa50f56f57fa58a5b20167b3a0a42cd7c3700a494335e3	15	16	df95f51c89bc0835a0f23471bcc06f2e18c39a6d44141a249b70e80a9e3854b1	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
161	Sentret	00	none	normal	assets/pokemon-walksheets-549/dex-161__species-sentret__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-161__species-sentret__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		da46f4dcd141e01add38373b80f8df1955fd105d16747df5b5a763f40bdfa3b8	71b0f2863fb31173961bb29545e3fff5614fb34f0fe3c04eac2147fafb60fdc3	15	16	9b1a575dafff2ab58fb12506d9c5335f2cb7db7369140aea24adb91179b70656	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
162	Furret	00	none	normal	assets/pokemon-walksheets-549/dex-162__species-furret__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-162__species-furret__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		89168735db94a10d9f11714540cefd865c916db1a353f9790c04b9cc0b6305c9	a1af384798efa4b34a7bcd73634ee91e052406a73aff4c2dc4203a5956fad475	15	16	0c26c3c29343a2f5e5f2018deccfc9d47e8a772134c2b7b3e4b8d27d1d8666ff	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
163	Hoothoot	00	none	normal	assets/pokemon-walksheets-549/dex-163__species-hoothoot__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-163__species-hoothoot__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		52e06065f53129cbe699ce31f66586aa891808a577ea9fed1cf28c1edd4225b4	69cd7b480ee8da80d665076a445690b5df8ec05e4a708bc333186ef296d1b70d	14	16	40fcaebfd59d3adead8473a451a733aa1adb9e439e067136025dd665d03949b1	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
164	Noctowl	00	none	normal	assets/pokemon-walksheets-549/dex-164__species-noctowl__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-164__species-noctowl__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		402f1b3fd88d66355eeea75513812969f49380bea1d98013307f87d007fa85cb	38a18fd6b96696bfa32a6f0908c427bc1e5fd7b699e5425d395cc9d52d833f5f	15	16	9cc05b5bda680b4041d37127aebf72f3940bd381ada2154fb3c6f418b679e2d8	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
165	Ledyba	00	male	normal	assets/pokemon-walksheets-549/dex-165__species-ledyba__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-165__species-ledyba__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		cce20bdfca38b7880ddb1dcdcfd5808f6c3d6980015560546e9a886009b07526	845b1d03b57c61e4b2d076b8335a638a0a00e84fbc5d1047fc7ba3f582ce3885	15	12	7ec91def91d9ed4768bce407e0fa90d4e1709ccad4885509a07273b3f2d3ee31	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
165	Ledyba	00	male	shiny	assets/pokemon-walksheets-549/dex-165__species-ledyba__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-165__species-ledyba__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		dcae633375c78548f62fd77e5c0b6a96791de778d198062d3441f23b7128c18f	85350bf2d95f236f5ec0390b0fb305029c47fa30eec41ee11430d56aac382595	15	12	331c3446c28ee1bbddfafae50a5aa475e7f2b587adb5f659d3b3588cec5ac29a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
166	Ledian	00	male	normal	assets/pokemon-walksheets-549/dex-166__species-ledian__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-166__species-ledian__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		e9845af8e9d8db391a36952a329f1bf35469ab751d301b4485777de91924bbcb	4a73dc1659d36941f78d13b951c215732bdbcf85b35d9c61a2e953182578cd63	9	16	c37b8e1e7aa2b0bd856f438e87fa959e0d36c6339307f1eafca67fad29b83f5a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
166	Ledian	00	male	shiny	assets/pokemon-walksheets-549/dex-166__species-ledian__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-166__species-ledian__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		e7499a61ac25beca086baf7173eab4d99983516c79d5e10a60dda121624b61c1	4b8c78d525262a2a08b04531b591adce4532e91c9d1364a679d1369851ceffb7	9	16	9a305b228ef9634f643cbabde2555522729311d1b854f0bbeec744c2d314262b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
167	Spinarak	00	none	normal	assets/pokemon-walksheets-549/dex-167__species-spinarak__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-167__species-spinarak__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		e58c2859677e25cc5f464a7543d2388d648c40305ddb53309de22345b906d5db	51e162ec7a311f5433baa0d0ec53f1d2c1acd0dd1c1c8d63dea47090354f877e	15	8	fca111b518c75437cd5dc5ba31c994cea86c4d39d032aca6b4ca086ce17d6a07	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-multiped-crawl-v1
168	Ariados	00	none	normal	assets/pokemon-walksheets-549/dex-168__species-ariados__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-168__species-ariados__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		9625325f67270e0bbf466d95e347f0e81f5e599a70b4490df7ccd3a86e5d42fa	3599f5d2ad199161fd075befadd5767933bf3b0bf9d1f2505cac70b33b46d8da	15	13	3e1f463fa203c23bb733ed58e7f718b8d6b42885650cbe3dce72034f970a87eb	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-multiped-crawl-v1
169	Crobat	00	none	normal	assets/pokemon-walksheets-549/dex-169__species-crobat__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-169__species-crobat__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		9c75481bc8f84ac15455d8546dc737869e4647d08a6a15ec59ffdc3974212750	8097442e41c29a93a878183c096e0373c89fd462f6f4061831b8f2c9e7374563	11	16	fcce421455cafebd4a56d0fb36a18b3f3bd383c37d5305391aa5339e30e215d3	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
170	Chinchou	00	none	normal	assets/pokemon-walksheets-549/dex-170__species-chinchou__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-170__species-chinchou__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		4ebea770cae4ca3912c9b67b02c3f3b6dcda3b717c8c8d417e8642849c394958	fe3c010e6509e02961f683abf03dc64558ad828b1412b7afce56bdeb2763ef38	15	13	80c9bcdd0861f468ecd1852eacdc1180b65f764e296242832374b6300d28a137	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	aquatic-fin-swim-v1
171	Lanturn	00	none	normal	assets/pokemon-walksheets-549/dex-171__species-lanturn__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-171__species-lanturn__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		c2428d9171d82981a0042af12bcc3c6b9cffaa209d68a4eae1aa2d6fc962ba2d	3c51d53b319004c0ea96e9db858cd1712cf5094f063722c16d8ae9e2a2e491a7	15	16	2aa538a30e339bd6b05aea0964619f4fe2fc46dfef8c32f312d3fe3333f6090d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	aquatic-fin-swim-v1
172	Pichu	00	none	normal	assets/pokemon-walksheets-549/dex-172__species-pichu__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-172__species-pichu__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		06b2ce44adff4ec36e183d01d25699994f3f89a89193682c7e421b5d3ee273bc	37c19e49b5e2d4876788378cb1aaac3010b41f54ed772228f8d71a99d6d624ce	15	16	05404070b3164b8a1a971501610f711a947d958c94fa2d9c069551757d5b2ba0	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
172	Pichu	00	none	shiny	assets/pokemon-walksheets-549/dex-172__species-pichu__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-172__species-pichu__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		f2bbe7458f6397fdf2ea5201d096e382c5c9d0a8220c02a266098b6bd54b0768	a101a4b69b0f25794e27b06a69adfc41b0bfc36ffc8296cb7279dab1d7d8f4dc	15	16	a5e6f4cbfa370f13a0f3274fd4079192bfd10ed4f5647442cd89895406b9a249	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
173	Cleffa	00	none	normal	assets/pokemon-walksheets-549/dex-173__species-cleffa__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-173__species-cleffa__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		267969795e7079dd8d0e2f9e41e2acc4fc000aa5b9594ade5000bf3a0d73aece	d8c295a04dc1c70e95a1f70c11b7f7ade0b079fdaed320e03b8e4481aad1f2b1	15	14	82263de9e66e7e0a0d2c42a6b7a72a8b03eaee15c9f01d1a6b4e11033294df0d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
174	Igglybuff	00	none	normal	assets/pokemon-walksheets-549/dex-174__species-igglybuff__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-174__species-igglybuff__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		fb365728ccd4a6a80be030dd753954505e30ac4874bc30fb19b802672016c57d	fc49954f7a3c6f5c19d628139c222edc8fee43e75870b50808d878ba996086ab	13	16	678f435345a80ae263ac8575852be2a25da19186b42a722397a8e18b4285c49a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
175	Togepi	00	none	normal	assets/pokemon-walksheets-549/dex-175__species-togepi__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-175__species-togepi__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		cf90173015f14d562813215f1efe73c9d90c2730bb48df24503b11d5b9d595a5	ac9d65339d13aeaf1f33e3f987d8e9cee32af591d4d2dfa474ceb7445e359715	15	16	b25b78308ccb6207a0eb8f97206774e53b48d5194d8f16e3ee556b72cf44a68a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
176	Togetic	00	none	normal	assets/pokemon-walksheets-549/dex-176__species-togetic__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-176__species-togetic__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		f20193882f681538648a655a6569bf910d69333b65dbff346bb2c87445e82c3c	6f3c8c99ebb8c7f839703e5937227ad9ea850df366ad90189a0fa4ca91329fd3	13	16	c9ac18a4e58395b5786c8e561c9409ca7e36324bea93acdfba1f8b9900733276	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
177	Natu	00	none	normal	assets/pokemon-walksheets-549/dex-177__species-natu__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-177__species-natu__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		27114f2ae1c84f197acd67dca36e3526bd0d9da65c00a5406b31eaa386a807fe	07a1101dd525d2e42b75d445b73c888066d22618743e381f1641cea8c3121a7e	15	15	a98621cf44abd596221be8e42ad6488ed5c4757408a9afde43d4706cc6cae17c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	ground-hop-bounce-v1
178	Xatu	00	male	normal	assets/pokemon-walksheets-549/dex-178__species-xatu__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-178__species-xatu__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		45c23a26f6db29910e3cc99973e5b587c76e54f4303c942b5a8f0c5a0ae352fe	06e44ef6c2667a3324b5d55ddaaf1f061646270a82406f4074bf824caa562841	15	11	4bc7ebffc8fe784d7366cf67521edf45cc8c4e7e686dde6ff1900bf77be17dd9	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
178	Xatu	00	male	shiny	assets/pokemon-walksheets-549/dex-178__species-xatu__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-178__species-xatu__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		9fe6c46537cdcdc3986854b3db70c0e4bc2b2b313d9a4bc02899f9a0516ce1d6	c25c38f53299fd7b7a670fef022c04a883121d482c805b6234ecc5552398b8c6	15	11	7e5dd5af609307bc654c1168c496ca8766085f36d55f3c0e66aa6fc9888e5e95	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
179	Mareep	00	none	normal	assets/pokemon-walksheets-549/dex-179__species-mareep__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-179__species-mareep__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		f3b21975add59a654eae22835c00b257e41d448d48a1ca393a2347309b918321	526b556b9dca809b90c641279a964c8f548ea00283dca61b8f71bc77290b0b3f	15	16	fb9a868d5b1275276dc403bef078b8df712316160bbc80d8bccc089f164f6170	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
