dex	species	form	gender	palette	idle_atlas	walk_atlas	runtime_strip	id	columns_idle	duration_idle	columns_walk	duration_walk	cell_width	cell_height	left	top	right	bottom	anchor_x	anchor_y	reference_height	runtime_content_width	runtime_content_height	idle_sha256	walk_sha256	runtime_sha256	source_receipt	status
279	pelipper	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-279__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-279__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-279__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0279_00:00:none:shiny	8	1	8	0.8333333730697632	256	256	3	4	253	252	128	256.71957501610297	140.89566080881704	15	14	3a81db351fbd3e9ba12648f004122da8d4565c7b5f3dcd626c86594d4aba26f1	c04643f632ff0f42bb87e96c7772967b3b6a59528e02052017172408c99e2c49	7b6f042418f9cddd0ae2466c5feb7cbc18ea8d28b4edadcac1ddfbb846bdc1d2	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-279__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
280	ralts	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-280__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-280__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-280__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0280_00:00:none:normal	8	2	8	1	256	256	11	2	245	254	128.199066874028	242.76855964795448	250	13	16	e24e3e99d5231888b4622f5a5c807549328db6034aa81d3cbfebf23168b9dc39	cee3b62c881409c2bbffbdf790706a4af73474186b61643e91184a8828d991d2	817fd2f6c3ed0f113d457da2b8e7b2a41d518e0ed305b91f6a491ace17999a8a	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-280__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
280	ralts	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-280__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-280__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-280__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0280_00:00:none:shiny	8	2	8	1	256	256	11	2	245	254	128.199066874028	242.76855964795448	250	13	16	c1c81c2f68bdbd18878f6edf0c7de7565d45f1851d81ad2ed47f0e11ccf1cbf9	4e0c272081fa0ad8ba829572be5c3bce683b4197a660dc43dd964738d470d82e	6c216c500944194b611314b900ac947aaffb8693729fe3430ec2d33bcdefb79e	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-280__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
281	kirlia	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-281__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-281__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-281__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0281_00:00:none:normal	8	1.3000000715255737	8	0.6666666865348816	256	256	49	2	208	254	128.19482496194826	246.98771819410834	246	10	16	3b87e6aba4f3e7dae52cda975d4125be9d4d7c472d2e9b1d4abb3bb562be0f3a	79ca002af4432c6958d8f51aba19279998e77df2eea41baa1ed1f4a28714a3e2	19ab291868200bd7288bcb428f3ecf863cf34d92d5d8b6c5a8ebc6be7da38c18	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-281__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
281	kirlia	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-281__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-281__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-281__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0281_00:00:none:shiny	8	1.3000000715255737	8	0.6666666865348816	256	256	49	2	208	254	128.19482496194826	246.98771819410834	246	10	16	5046a16f9afd6c97f5daf3e6c410fe9309876f3d092d4ce999c64a94bcf1442b	c852ee9e42a73adc47082db4845affcb58e8a844479cd32a89d3f4f91790fe55	e7c18f8f2200aee447bf9cfc1b5d608ffa1b8a2e869a1185bfffbdc966c6b2d7	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-281__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
282	gardevoir	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-282__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-282__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-282__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0282_00:00:none:normal	8	2.066666841506958	8	1.3333333730697632	384	256	24	4	361	252	192.25498007968127	228.75244044005308	247	14	16	e959ac3777c41c94861140504cd9c9e892ead7bdee5fee87099a7af54beb5ff6	4fbf6349a35a1a20beca4f388f1dca26b1db0fcaa690921ca6be2b354dabdecc	f2a8290defcb6ba4314ba9261f13e14063f07f9a0567bb6caa2632cfa4fbc400	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-282__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
282	gardevoir	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-282__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-282__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-282__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0282_00:00:none:shiny	8	2.066666841506958	8	1.3333333730697632	384	256	24	4	361	252	192.25498007968127	228.75244044005308	247	14	16	66b92b8244805fb6ed00eeba42678763dff881ea99afb797903cb9c298730cb5	ac86b8497bc74945935c14d870d7b0dd43270b794b3ae0666bb999f80b3f0bdf	cb0d853e3c14922818a7ba0947695219bac8d016b3b80edb4d360d3d1f55a48c	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-282__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
283	surskit	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-283__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-283__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-283__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0283_00:00:none:normal	8	2.3333334922790527	8	2	384	256	5	16	379	240	192	213.81078119610342	212	15	15	8e319a66ae31f2746b12b279ad2c7de877dbd48b64b5c4f7d0054ec0aac9b854	e8f5b50610304cc6ff14206d2218c1e63aef6a3bd674326e44c1cccaffc456d4	5349e060dac03b35e271245cc6bc0ec37a6727aa6226e50d57a48610a28b879a	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-283__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
283	surskit	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-283__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-283__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-283__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0283_00:00:none:shiny	8	2.3333334922790527	8	2	384	256	5	16	379	240	192	213.81078119610342	212	15	15	d56ec23ed97f64ee0945786e871014b225348aaf8eae7e7a04f3f6ba872b765a	5e6c959cd9a0514c55a6ddae066d700b569e7c1059b5d654ecf1c989a1e7f481	a087a12ca989500e7eb1d4aecff7f6c0e6e0b96118a9ad0e17a19ba125f75678	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-283__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
284	masquerain	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-284__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-284__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-284__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0284_00:00:none:normal	8	2	8	2	256	256	2	25	254	231	128	312.6406809774405	170	15	16	abba220fb103339bf58f2a2f309402b72e8d1100e2f50e722ff490a58c644d74	c124d3da4c7b09d18cd81f53589ac7d9e801f0815c2b3be7f09407555acc6a87	4da57102b7898c21583a50d84cbeb15f85768382c4a9cb5b6d9f0d3a84e7b1fb	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-284__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
284	masquerain	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-284__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-284__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-284__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0284_00:00:none:shiny	8	2	8	2	256	256	2	25	254	231	128	312.6406809774405	170	15	16	b1b37bd8f6dbb28fb10469ead04cf7b4f161ca02a352c2a0919bb021100c4a27	b2191444912257710410b37bd9826129279238a0ad1cb565cfbc17671b44fd43	18ac70b9a9e93abf42fd6324c9ad74e14f489be286327c2522472179a0ac4826	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-284__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
285	shroomish	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-285__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-285__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-285__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0285_00:00:none:normal	8	1.6666667461395264	8	1	384	256	19	4	365	252	192	240.53150751215907	231	15	12	892722b206000a5455e117f45e2891daf8eaa69cf543f7911ba86bba1211637c	c94de1c201eadde61a0aea56860615485632ae6bcc089bf34d18a6c6e1bf571f	618cf016ca478e29e8fedf3696a681068f0c4c4f6109b300de59f8c775df14a9	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-285__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
285	shroomish	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-285__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-285__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-285__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0285_00:00:none:shiny	8	1.6666667461395264	8	1	384	256	19	4	365	252	192	240.53150751215907	231	15	12	91a5e940659667935b0e4dc48fa87f19336d45666c4b3a344db16854f38b9eea	75e26eed973ca8b43972e574eb8c10f5fbcbf7e19a6b6e9b4486f95ead32e30c	7c926cf554516ec79146e8ad12a05a72c0eb52cd9fa63d508987dd487d569544	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-285__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
286	breloom	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-286__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-286__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-286__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0286_00:00:none:normal	8	1.3333333730697632	8	1	384	256	5	31	379	225	192	215.0598816574044	184	15	16	e767a73f0454b45abe2959571174db500414e9ad343d16f0953b362aa0843b8a	43c28ae894d13f8d03cf90878d70a1a2e40cf6a028cca60e48bf03dc25a9e6bf	0a3c12a6a9e32b0c35827ea5f152218fae4df2b06cb31da53dc4b6f5598fbc2e	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-286__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
286	breloom	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-286__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-286__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-286__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0286_00:00:none:shiny	8	1.3333333730697632	8	1	384	256	5	31	379	225	192	215.0598816574044	184	15	16	be0459d80a888a32c93df9b0b3fa68932408b0306fcaa2ccc12db6fac17418c7	ca0b830cd209cea4652b1c3d3b4c46855c1968f0b03c43a48992901c53024434	9710320d2a7c1843f91d9a3962a4a91a7199ef250eef58a9e63eb929441ab978	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-286__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
287	slakoth	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-287__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-287__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-287__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0287_00:00:none:normal	8	2.6666667461395264	8	2	384	256	5	42	379	215	192	188.22409966070165	133	15	9	978b366f78ec4b8bffa6a39cc4324bda815a0f943e38b836b8cd3a057cfd819e	b8d43287012c0d8664fc90a2b9fd3556aabc588d8d009ec832d5b44d0fa26104	351eb2beec1fa1107ca2c5ced2160c972a02105bfebfdef416445ee14d1b09b7	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-287__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
287	slakoth	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-287__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-287__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-287__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0287_00:00:none:shiny	8	2.6666667461395264	8	2	384	256	5	42	379	215	192	188.22409966070165	133	15	9	f94ed6f53fc4ba2018e16fd3398693f7cc2caf27ce3dcddb5fc079ce2ceaddbc	bf41d2e799d7f21a850a06c4ea139fcbd041b42e1779aa92c7f94c1ca0fee7a2	8b3ffa26656317465116e345130d9f87b50f1986e666afe418b1eb5a1fe87927	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-287__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
288	vigoroth	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-288__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-288__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-288__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0288_00:00:none:normal	8	2	8	1	256	256	2	17	254	240	128	224.9727910343017	214	15	16	7f77363012064e915b6c4cff139b52771fabe6d9a0731f4f5aafe6b3b077c11d	3b694183228d706afc96b5606bcd65052d381c709682b8d18878b07fadb20c4a	4252e5573ec73abc5fd51b4c3226b9a8edc587786f9ec0aa9da782362ffef465	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-288__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
288	vigoroth	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-288__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-288__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-288__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0288_00:00:none:shiny	8	2	8	1	256	256	2	17	254	240	128	224.9727910343017	214	15	16	f3df231e9a7ebca68b833a8231e4f1e99703a51606d2223b88494089a4bc6d95	a4e78a6d4d85676dcc5ea754a1591319d0196f72e7de4f8e8b33dd9de453ac33	a41217b89601f3529dfabe0dc247d8df0e172b3881cf9e08ab38a9ef86bdf020	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-288__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
289	slaking	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-289__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-289__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-289__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0289_00:00:none:normal	8	3.000000238418579	8	1	256	256	2	14	254	242	128	224.00739025058073	168	15	15	81a3da083d5ec5ccabda3f7ac22a7550d70924bcf0882cdc0c75a6861fd636e3	f4c820f398bf00cd32b56cb00282a56a4c7bac7d7d5a7ad957d45a8677351d76	8550a210f5f0908bfbaee09b535c97482ab0923bfa88ffaf1fb04f52adf34bea	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-289__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
289	slaking	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-289__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-289__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-289__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0289_00:00:none:shiny	8	3.000000238418579	8	1	256	256	2	14	254	242	128	224.00739025058073	168	15	15	19f4892319e178add6b2a41376404c7e8bcb07729dea4f8baae6f3f0ee9121aa	498762ea85102700730a2246fdbe40a727c5056207bf3b644823a935ea3f7490	b73bfa0e692dda7310f9e4725461997e671fc85d1c6a1aae44f42f7b968b9622	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-289__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
290	nincada	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-290__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-290__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-290__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0290_00:00:none:normal	8	1.3333333730697632	8	0.8000000715255737	384	256	4	46	379	210	191.71555555555554	191.12634485876185	152	15	10	dd12afc57cc48b3311e0e2d94dfdd6919015fa72a7d44f9ac44e0f4ea8b063ea	c5d01fe139f225979058a96fe84274bef42adfaf1ed8d69eaf4f4a5ff8e01af4	fe671d3529be8b2265ac01e195211bcd3299d45bde1c6de8c5a3582c42e036af	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-290__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
290	nincada	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-290__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-290__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-290__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0290_00:00:none:shiny	8	1.3333333730697632	8	0.8000000715255737	384	256	4	46	379	210	191.71555555555554	191.12634485876185	152	15	10	6f2662f864d6e9d2edd3e73d3c08731d438dcb947ba18c8bd52909dc60a5b7e6	67eb1e787cfb758015af3806fa859031557203b7e423b9db877666ee4707f037	00233781958265c33eb25d760c7cfb0c78b4827585a6520a87fdf676ae3e493e	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-290__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
291	ninjask	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-291__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-291__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-291__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0291_00:00:none:normal	8	1.6666667461395264	8	1	256	256	2	34	254	222	127.81037037037038	298.69816360533326	165	15	16	a472f3a575985b2ae6629c2717fa7dcf983c9cdf38fbec978ee4d7b7a276a058	b5b736c8b1702f05611d5279f10c0e5a9b5eb9b26984594847c6627c6fc74f94	29ff26788d83cd5f8c155b8ebe064d919b770d90dfd1f5da8da95728c086515a	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-291__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
291	ninjask	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-291__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-291__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-291__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0291_00:00:none:shiny	8	1.6666667461395264	8	1	256	256	2	34	254	222	127.81037037037038	298.69816360533326	165	15	16	364571a2eb6904cfdd48d4efb8b5e09550af9d3773f72ec5f57ed08ed009c11a	e4a265491ef610ec0b198a3f4b20b49218ed1af441fbce170a9a7a7c81942508	5535cc103b8b6f792f3991f1f52ba066eaae5462c8d4c278ff2e28e129cc2a19	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-291__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
292	shedinja	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-292__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-292__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-292__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0292_00:00:none:normal	8	1.6666667461395264	8	1.6666667461395264	256	256	2	4	254	252	128	341.2078652715692	212	15	16	263474a81649a6afce6aad5dcec47690a818f10b3711c9b0344e03700becc84b	c81ed5fa1f2ecbc25196c07a1ddbc7239e1065837a0c58ee31f8038d845bd4d7	a5456b518991509de9ce311612c8e70d654317e6a92e4bbfa73e1f59456a6feb	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-292__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
292	shedinja	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-292__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-292__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-292__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0292_00:00:none:shiny	8	1.6666667461395264	8	1.6666667461395264	256	256	2	4	254	252	128	341.2078652715692	212	15	16	ca49ac040fc4e528aeb06c6aed6bd75e2eba440d22ede2e4aaae8e5658f7c0fa	7115f840cc6dd3cb4a7f88686c9bda6ff16606c45d4993d1fed86f0c99d6d2d3	032cbdaf10eba682914064d9dbfc76b3e073d63672d952610fabc2194b07e21c	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-292__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
293	whismur	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-293__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-293__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-293__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0293_00:00:none:normal	8	1.6666667461395264	8	1	256	256	2	23	254	233	128	222.60631441429368	200	15	16	bfde990332298be3ede907ae4019745968628158260d38b722bfa3cec604a0cf	fc40bbfc6b4c85a0d103235b6c038b7da0dc9cef35449ed1a88125186e73836e	32ffb94591b2fa7065b5e8bee0efaab428773f2655a67df1074c8a53d762543d	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-293__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
293	whismur	base	none	shiny	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-293__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-293__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-293__form-00__gender-none__palette-shiny__runtime.png	hoenn-original-trs-v1:pm0293_00:00:none:shiny	8	1.6666667461395264	8	1	256	256	2	23	254	233	128	222.60631441429368	200	15	16	3af8150c7c9adfb7db44787d5ac96a18c53b0390de2f925bbb55bf4e9df556a6	66e13f6cf0aa5af494198815e5612a5ee7b961960c9de7485f0d40dacec7c006	006eba040589f8ffd13acdbc0f2c86cb37b7ae5390a4549c35032c15de260715	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-293__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
294	loudred	base	none	normal	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-294__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-294__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-294__form-00__gender-none__palette-normal__runtime.png	hoenn-original-trs-v1:pm0294_00:00:none:normal	8	1.8666667938232422	8	1.0666667222976685	256	256	2	16	254	240	128	226.20019988655199	209	15	16	7858e2bb0df3591e2590d249b76be5226d408997a1b1bd09b5aae01426ffd5a4	25a6750212c2eb17d1cffddf73bce709d844ad67be1a43afac9f3ed715e653d4	e60fde86764778eeb9c1125bae1764681ad900e43c25bdf534a3ffbf62e8002a	assets/pokemon-animation-cards/hoenn-qa-f82782e362a59862/dex-294__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
