generation	map	line	x	y	sprite	role	visual_authority	script_or_text	asset	status
gen1	Route13	33	7	13	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE13_COOLTRAINER_M3	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	22	4	4	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE14_COOLTRAINER_M1	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	23	15	6	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE14_COOLTRAINER_M2	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	24	12	11	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE14_COOLTRAINER_M3	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	25	14	15	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE14_COOLTRAINER_M4	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	26	15	31	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE14_COOLTRAINER_M5	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	27	6	49	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE14_COOLTRAINER_M6	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	28	5	39	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE14_BIKER1	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	29	4	30	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE14_BIKER2	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	30	15	30	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE14_BIKER3	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route14	31	4	31	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE14_BIKER4	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	27	41	11	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE15_COOLTRAINER_F1	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	28	53	10	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE15_COOLTRAINER_F2	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	29	31	13	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE15_COOLTRAINER_M1	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	30	35	13	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE15_COOLTRAINER_M2	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	31	53	11	SPRITE_BEAUTY	battle	OPP_BEAUTY	TEXT_ROUTE15_BEAUTY1	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	32	41	10	SPRITE_BEAUTY	battle	OPP_BEAUTY	TEXT_ROUTE15_BEAUTY2	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	33	48	10	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE15_BIKER1	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	34	46	10	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE15_BIKER2	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	35	37	5	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE15_COOLTRAINER_F3	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15	36	18	13	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE15_COOLTRAINER_F4	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15Gate1F	17	4	1	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE15GATE1F_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route15Gate2F	14	4	2	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_ROUTE15GATE2F_OAKS_AIDE	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16	29	17	12	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE16_BIKER1	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16	30	14	13	SPRITE_BIKER	battle	OPP_CUE_BALL	TEXT_ROUTE16_BIKER2	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16	31	11	12	SPRITE_BIKER	battle	OPP_CUE_BALL	TEXT_ROUTE16_BIKER3	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16	32	9	11	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE16_BIKER4	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16	33	6	10	SPRITE_BIKER	battle	OPP_CUE_BALL	TEXT_ROUTE16_BIKER5	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16	34	3	12	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE16_BIKER6	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16FlyHouse	15	2	3	SPRITE_BRUNETTE_GIRL	nonbattle	SPRITE_BRUNETTE_GIRL	TEXT_ROUTE16FLYHOUSE_BRUNETTE_GIRL	assets/characters/npcs/brunette-girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16Gate1F	22	4	5	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE16GATE1F_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16Gate1F	23	4	3	SPRITE_GAMBLER	nonbattle	SPRITE_GAMBLER	TEXT_ROUTE16GATE1F_GAMBLER	assets/characters/npcs/gambler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16Gate2F	16	4	2	SPRITE_LITTLE_BOY	nonbattle	SPRITE_LITTLE_BOY	TEXT_ROUTE16GATE2F_LITTLE_BOY	assets/characters/npcs/little-boy-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route16Gate2F	17	2	5	SPRITE_LITTLE_GIRL	nonbattle	SPRITE_LITTLE_GIRL	TEXT_ROUTE16GATE2F_LITTLE_GIRL	assets/characters/npcs/little-girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	27	12	19	SPRITE_BIKER	battle	OPP_CUE_BALL	TEXT_ROUTE17_BIKER1	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	28	11	16	SPRITE_BIKER	battle	OPP_CUE_BALL	TEXT_ROUTE17_BIKER2	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	29	4	18	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE17_BIKER3	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	30	7	32	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE17_BIKER4	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	31	14	34	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE17_BIKER5	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	32	17	58	SPRITE_BIKER	battle	OPP_CUE_BALL	TEXT_ROUTE17_BIKER6	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	33	2	68	SPRITE_BIKER	battle	OPP_CUE_BALL	TEXT_ROUTE17_BIKER7	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	34	14	98	SPRITE_BIKER	battle	OPP_CUE_BALL	TEXT_ROUTE17_BIKER8	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	35	5	98	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE17_BIKER9	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route17	36	10	118	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE17_BIKER10	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route18	20	36	11	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE18_COOLTRAINER_M1	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route18	21	40	15	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE18_COOLTRAINER_M2	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route18	22	42	13	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE18_COOLTRAINER_M3	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route18Gate1F	17	4	1	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE18GATE1F_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route18Gate2F	15	4	2	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_ROUTE18GATE2F_YOUNGSTER	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	22	8	7	SPRITE_COOLTRAINER_M	battle	OPP_SWIMMER	TEXT_ROUTE19_COOLTRAINER_M1	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	23	13	7	SPRITE_COOLTRAINER_M	battle	OPP_SWIMMER	TEXT_ROUTE19_COOLTRAINER_M2	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	24	13	25	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE19_SWIMMER1	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	25	4	27	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE19_SWIMMER2	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	26	16	31	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE19_SWIMMER3	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	27	9	11	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE19_SWIMMER4	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	28	8	43	SPRITE_SWIMMER	battle	OPP_BEAUTY	TEXT_ROUTE19_SWIMMER5	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	29	11	43	SPRITE_SWIMMER	battle	OPP_BEAUTY	TEXT_ROUTE19_SWIMMER6	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	30	9	42	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE19_SWIMMER7	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route19	31	10	44	SPRITE_SWIMMER	battle	OPP_BEAUTY	TEXT_ROUTE19_SWIMMER8	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	25	87	8	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE20_SWIMMER1	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	26	68	11	SPRITE_SWIMMER	battle	OPP_BEAUTY	TEXT_ROUTE20_SWIMMER2	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	27	45	10	SPRITE_SWIMMER	battle	OPP_BEAUTY	TEXT_ROUTE20_SWIMMER3	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	28	55	14	SPRITE_SWIMMER	battle	OPP_JR_TRAINER_F	TEXT_ROUTE20_SWIMMER4	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	29	38	13	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE20_SWIMMER5	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	30	87	13	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE20_SWIMMER6	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	31	34	9	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE20_COOLTRAINER_M	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	32	25	7	SPRITE_SWIMMER	battle	OPP_BEAUTY	TEXT_ROUTE20_SWIMMER7	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	33	24	12	SPRITE_SWIMMER	battle	OPP_JR_TRAINER_F	TEXT_ROUTE20_SWIMMER8	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route20	34	15	8	SPRITE_SWIMMER	battle	OPP_BEAUTY	TEXT_ROUTE20_SWIMMER9	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	20	4	24	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE21_FISHER1	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	21	6	25	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE21_FISHER2	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	22	10	31	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE21_SWIMMER1	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	23	12	30	SPRITE_SWIMMER	battle	OPP_CUE_BALL	TEXT_ROUTE21_SWIMMER2	assets/characters/npcs/cue-ball-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	24	16	63	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE21_SWIMMER3	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	25	5	71	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE21_SWIMMER4	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	26	15	71	SPRITE_SWIMMER	battle	OPP_SWIMMER	TEXT_ROUTE21_SWIMMER5	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	27	14	56	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE21_FISHER3	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route21	28	17	57	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE21_FISHER4	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route22	15	25	5	SPRITE_BLUE	nonbattle	SPRITE_BLUE	TEXT_ROUTE22_RIVAL1	assets/characters/npcs/blue-kasc-hd-4x3-walk-sheet-v2.png	covered
gen1	Route22	16	25	5	SPRITE_BLUE	nonbattle	SPRITE_BLUE	TEXT_ROUTE22_RIVAL2	assets/characters/npcs/blue-kasc-hd-4x3-walk-sheet-v2.png	covered
gen1	Route22Gate	16	6	2	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE22GATE_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route23	23	4	35	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE23_GUARD1	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route23	24	10	56	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE23_GUARD2	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route23	25	8	85	SPRITE_SWIMMER	nonbattle	SPRITE_SWIMMER	TEXT_ROUTE23_SWIMMER1	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route23	26	11	96	SPRITE_SWIMMER	nonbattle	SPRITE_SWIMMER	TEXT_ROUTE23_SWIMMER2	assets/characters/npcs/swimmer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route23	27	12	105	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE23_GUARD3	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route23	28	8	119	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE23_GUARD4	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route23	29	8	136	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE23_GUARD5	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route24	19	11	15	SPRITE_COOLTRAINER_M	battle	OPP_ROCKET	TEXT_ROUTE24_COOLTRAINER_M1	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route24	20	5	20	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_ROUTE24_COOLTRAINER_M2	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route24	21	11	19	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_ROUTE24_COOLTRAINER_M3	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route24	22	10	22	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE24_COOLTRAINER_F1	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route24	23	11	25	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE24_YOUNGSTER1	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route24	24	10	28	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE24_COOLTRAINER_F2	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route24	25	11	31	SPRITE_YOUNGSTER	battle	OPP_BUG_CATCHER	TEXT_ROUTE24_YOUNGSTER2	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	23	14	2	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE25_YOUNGSTER1	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	24	18	5	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE25_YOUNGSTER2	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	25	24	4	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_ROUTE25_COOLTRAINER_M	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	26	18	8	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE25_COOLTRAINER_F1	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	27	32	3	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE25_YOUNGSTER3	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	28	37	4	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE25_COOLTRAINER_F2	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	29	8	4	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROUTE25_HIKER1	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	30	23	9	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROUTE25_HIKER2	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route25	31	13	7	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROUTE25_HIKER3	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route2Gate	17	1	4	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_ROUTE2GATE_OAKS_AIDE	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route2Gate	18	5	4	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_ROUTE2GATE_YOUNGSTER	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route2TradeHouse	15	2	4	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_ROUTE2TRADEHOUSE_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route2TradeHouse	16	4	1	SPRITE_GAMEBOY_KID	nonbattle	SPRITE_GAMEBOY_KID	TEXT_ROUTE2TRADEHOUSE_GAMEBOY_KID	assets/characters/npcs/game-boy-kid-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	21	57	11	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	TEXT_ROUTE3_SUPER_NERD	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	22	10	6	SPRITE_YOUNGSTER	battle	OPP_BUG_CATCHER	TEXT_ROUTE3_YOUNGSTER1	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	23	14	4	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE3_YOUNGSTER2	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	24	16	9	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE3_COOLTRAINER_F1	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	25	19	5	SPRITE_YOUNGSTER	battle	OPP_BUG_CATCHER	TEXT_ROUTE3_YOUNGSTER3	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	26	23	4	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE3_COOLTRAINER_F2	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	27	22	9	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE3_YOUNGSTER4	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	28	24	6	SPRITE_YOUNGSTER	battle	OPP_BUG_CATCHER	TEXT_ROUTE3_YOUNGSTER5	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route3	29	33	10	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE3_COOLTRAINER_F3	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route4	20	9	8	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	TEXT_ROUTE4_COOLTRAINER_F1	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route4	21	63	3	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE4_COOLTRAINER_F2	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route5Gate	16	1	3	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE5GATE_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route6	22	10	21	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_ROUTE6_COOLTRAINER_M1	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route6	23	11	21	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE6_COOLTRAINER_F1	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route6	24	0	15	SPRITE_YOUNGSTER	battle	OPP_BUG_CATCHER	TEXT_ROUTE6_YOUNGSTER1	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route6	25	11	31	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_ROUTE6_COOLTRAINER_M2	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route6	26	11	30	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE6_COOLTRAINER_F2	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route6	27	19	26	SPRITE_YOUNGSTER	battle	OPP_BUG_CATCHER	TEXT_ROUTE6_YOUNGSTER2	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route6Gate	16	6	2	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE6GATE_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route7Gate	16	3	1	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE7GATE_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8	26	8	5	SPRITE_SUPER_NERD	battle	OPP_SUPER_NERD	TEXT_ROUTE8_SUPER_NERD1	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8	27	13	9	SPRITE_GAMBLER	battle	OPP_GAMBLER	TEXT_ROUTE8_GAMBLER1	assets/characters/npcs/gambler-kasc-hd-4x3-walk-sheet-v1.png	covered
